n,location,Simple,OLS,Lasso
1000,0.1,0.0205745998036578,0,0.0172825350892498
1000,0.2,0.0257494091842131,0,0.0213894499115865
1000,0.3,0.0306087495396692,0,0.0248171247224818
1000,0.4,0.0318534688943183,0,0.026758089773937
1000,0.5,0.0338387909354443,0,0.0285928808674394
1000,0.6,0.0326953640536222,0,0.0274121895352263
1000,0.7000000000000001,0.0310207745157458,0,0.0265363183178834
1000,0.8,0.0268816482024082,0,0.0220969057193515
1000,0.9,0.0223027117298051,0,0.01929014900911
